id,group,cult,day,concentration,no,samp,VL,a,b,L
NSA_0.1_CP_1_2,HSR,CP,9,0.1,2,1,12,13.26,0.85,75.01
NSA_0.1_CP_1_2,HSR,CP,11,0.1,2,1,12,3.22,3.16,75.92
NSA_0.1_CP_1_2,HSR,CP,14,0.1,2,1,12,4.4,4.48,79.58
NSA_0.1_CP_1_3,HSR,CP,1,0.1,3,1,12,4.66,1.7,83.74
NSA_0.1_CP_1_3,HSR,CP,6,0.1,3,1,12,4.21,2.81,83.35
NSA_0.1_CP_1_3,HSR,CP,9,0.1,3,1,12,13.63,1.89,75.72
NSA_0.1_CP_1_3,HSR,CP,11,0.1,3,1,12,3.49,3.63,75.98
NSA_0.1_CP_1_3,HSR,CP,14,0.1,3,1,12,4.6,4.76,80.43
NSA_0.1_CP_2_1,HSR,CP,1,0.1,1,2,13,5.22,-0.6,67.12
NSA_0.1_CP_2_1,HSR,CP,6,0.1,1,2,13,6.71,1.83,82.25
NSA_0.1_CP_2_1,HSR,CP,9,0.1,1,2,13,10.66,3.15,79.34
NSA_0.1_CP_2_1,HSR,CP,11,0.1,1,2,13,12.16,2.69,70.27
NSA_0.1_CP_2_1,HSR,CP,14,0.1,1,2,13,6.1,4.15,83.19
NSA_0.1_CP_2_2,HSR,CP,1,0.1,2,2,13,5.21,0,73.2
NSA_0.1_CP_2_2,HSR,CP,6,0.1,2,2,13,6.61,1.63,81.38
NSA_0.1_CP_2_2,HSR,CP,9,0.1,2,2,13,10.71,3.19,79.64
NSA_0.1_CP_2_2,HSR,CP,11,0.1,2,2,13,9.26,5.58,78.36
NSA_0.1_CP_2_2,HSR,CP,14,0.1,2,2,13,6.26,4.43,83.83
NSA_0.1_CP_2_3,HSR,CP,1,0.1,3,2,13,5.15,0.15,75.36
NSA_0.1_CP_2_3,HSR,CP,6,0.1,3,2,13,6.97,2.04,82.5
NSA_0.1_CP_2_3,HSR,CP,9,0.1,3,2,13,10.83,3.22,79.4
NSA_0.1_CP_2_3,HSR,CP,11,0.1,3,2,13,9.46,5.67,78.78
NSA_0.1_CP_2_3,HSR,CP,14,0.1,3,2,13,6.28,4.52,83.92
NSA_0.1_CP_3_1,HSR,CP,1,0.1,1,3,10,7.94,-0.87,70.48
NSA_0.1_CP_3_1,HSR,CP,6,0.1,1,3,10,12.94,1.01,82.08
NSA_0.1_CP_3_1,HSR,CP,9,0.1,1,3,10,14.83,1.2,78.08
NSA_0.1_CP_3_1,HSR,CP,11,0.1,1,3,10,9.24,3.8,83.32
NSA_0.1_CP_3_1,HSR,CP,14,0.1,1,3,10,4.85,4.34,83.38
NSA_0.1_CP_3_2,HSR,CP,1,0.1,2,3,10,7.25,-1.01,64.56
NSA_0.1_CP_3_2,HSR,CP,6,0.1,2,3,10,12.9,1.01,81.96
NSA_0.1_CP_3_2,HSR,CP,9,0.1,2,3,10,14.76,1.2,78.78
NSA_0.1_CP_3_2,HSR,CP,11,0.1,2,3,10,9.12,3.81,83.34
NSA_0.1_CP_3_2,HSR,CP,14,0.1,2,3,10,4.67,4.29,83.16
NSA_0.1_CP_3_3,HSR,CP,1,0.1,3,3,10,5.15,-0.43,73.04
NSA_0.1_CP_3_3,HSR,CP,6,0.1,3,3,10,12.96,1.02,81.9
NSA_0.1_CP_3_3,HSR,CP,9,0.1,3,3,10,14.67,1.17,78.81
NSA_0.1_CP_3_3,HSR,CP,11,0.1,3,3,10,9.16,3.9,83.27
NSA_0.1_CP_3_3,HSR,CP,14,0.1,3,3,10,4.81,4.25,83.8
NSA_0.1_CP_4_1,HSR,CP,1,0.1,1,4,7,9.8,0.66,81.47
NSA_0.1_CP_4_1,HSR,CP,6,0.1,1,4,7,4.66,10.79,57.36
NSA_0.1_CP_4_1,HSR,CP,9,0.1,1,4,7,7.32,5.92,80.73
NSA_0.1_CP_4_1,HSR,CP,11,0.1,1,4,7,4.98,7.56,64.55
NSA_0.1_CP_4_1,HSR,CP,14,0.1,1,4,7,9.38,8.44,69.88
NSA_0.1_CP_4_2,HSR,CP,1,0.1,2,4,7,8.99,0.55,80.89
NSA_0.1_CP_4_2,HSR,CP,6,0.1,2,4,7,4,12.19,60
NSA_0.1_CP_4_2,HSR,CP,9,0.1,2,4,7,7.37,6.03,80.68
NSA_0.1_CP_4_2,HSR,CP,11,0.1,2,4,7,5.37,9.65,76.73
NSA_0.1_CP_4_2,HSR,CP,14,0.1,2,4,7,9.7,7.79,67.31
NSA_0.1_CP_4_3,HSR,CP,1,0.1,3,4,7,8.62,0.36,79.44
NSA_0.1_CP_4_3,HSR,CP,6,0.1,3,4,7,4.4,12.21,60.11
NSA_0.1_CP_4_3,HSR,CP,9,0.1,3,4,7,7.48,6.07,80.65
NSA_0.1_CP_4_3,HSR,CP,11,0.1,3,4,7,5.64,10.05,78.2
NSA_0.1_CP_4_3,HSR,CP,14,0.1,3,4,7,9.53,7.69,67.19
NSA_0.1_CP_5_1,HSR,CP,1,0.1,1,5,13,9.53,1.33,77.95
NSA_0.1_CP_5_1,HSR,CP,6,0.1,1,5,13,8.16,-0.17,70.64
NSA_0.1_CP_5_1,HSR,CP,9,0.1,1,5,13,14.01,8.94,77.75
NSA_0.1_CP_5_1,HSR,CP,11,0.1,1,5,13,9.03,1.26,82.23
NSA_0.1_CP_5_1,HSR,CP,14,0.1,1,5,13,12.39,0.45,75.07
NSA_0.1_CP_5_2,HSR,CP,1,0.1,2,5,13,9.64,1.52,80.58
NSA_0.1_CP_5_2,HSR,CP,6,0.1,2,5,13,9.89,-0.61,67.77
NSA_0.1_CP_5_2,HSR,CP,9,0.1,2,5,13,14.25,1.01,77.88
NSA_0.1_CP_5_2,HSR,CP,11,0.1,2,5,13,9.21,1.21,81.71
NSA_0.1_CP_5_2,HSR,CP,14,0.1,2,5,13,11.34,0.68,76.57
NSA_0.1_CP_5_3,HSR,CP,1,0.1,3,5,13,9.38,1.37,80.37
NSA_0.1_CP_5_3,HSR,CP,6,0.1,3,5,13,10.16,-0.38,69.85
NSA_0.1_CP_5_3,HSR,CP,9,0.1,3,5,13,14.9,1.24,78.62
NSA_0.1_CP_5_3,HSR,CP,11,0.1,3,5,13,9.37,1.23,81.71
NSA_0.1_CP_5_3,HSR,CP,14,0.1,3,5,13,11.09,0.79,76.4
NSA_0.1_CP_6_1,HSR,CP,1,0.1,1,6,9,2.7,1.06,74.23
NSA_0.1_CP_6_1,HSR,CP,6,0.1,1,6,9,2.85,1.82,81.87
NSA_0.1_CP_6_1,HSR,CP,9,0.1,1,6,9,6.79,3.46,84.11
NSA_0.1_CP_6_1,HSR,CP,11,0.1,1,6,9,5.58,7.41,76.72
NSA_0.1_CP_6_1,HSR,CP,14,0.1,1,6,9,4.98,8.32,79.13
NSA_0.1_CP_6_2,HSR,CP,1,0.1,2,6,9,3.31,3.04,81.94
NSA_0.1_CP_6_2,HSR,CP,6,0.1,2,6,9,2.9,2.14,84.47
NSA_0.1_CP_6_2,HSR,CP,9,0.1,2,6,9,6.94,3.46,83.88
NSA_0.1_CP_6_2,HSR,CP,11,0.1,2,6,9,5.56,7.59,77
NSA_0.1_CP_6_2,HSR,CP,14,0.1,2,6,9,5.01,8.26,78.67
NSA_0.1_CP_6_3,HSR,CP,1,0.1,3,6,9,3.64,3.54,84.08
NSA_0.1_CP_6_3,HSR,CP,6,0.1,3,6,9,3.13,2.44,85.95
NSA_0.1_CP_6_3,HSR,CP,9,0.1,3,6,9,6.96,3.48,83.7
NSA_0.1_CP_6_3,HSR,CP,11,0.1,3,6,9,5.4,7.65,77.25
NSA_0.1_CP_6_3,HSR,CP,14,0.1,3,6,9,4.82,8.43,79.71
NSA_0.1_CP_7_1,HSR,CP,1,0.1,1,7,10,10.53,1.27,79.91
NSA_0.1_CP_7_1,HSR,CP,6,0.1,1,7,10,6.28,1.45,81.63
NSA_0.1_CP_7_1,HSR,CP,9,0.1,1,7,10,9.01,2.73,80.49
NSA_0.1_CP_7_1,HSR,CP,11,0.1,1,7,10,2.27,6.1,81.04
NSA_0.1_CP_7_1,HSR,CP,14,0.1,1,7,10,1.45,4.83,81.17
NSA_0.1_CP_7_2,HSR,CP,1,0.1,2,7,10,11.14,1.59,81.15
NSA_0.1_CP_7_2,HSR,CP,6,0.1,2,7,10,5.5,1.45,76.42
NSA_0.1_CP_7_2,HSR,CP,9,0.1,2,7,10,9.06,2.94,81.43
NSA_0.1_CP_7_2,HSR,CP,11,0.1,2,7,10,2.04,6.18,81.48
NSA_0.1_CP_7_2,HSR,CP,14,0.1,2,7,10,1.53,4.2,78.96
NSA_0.1_CP_7_3,HSR,CP,1,0.1,3,7,10,11.14,1.64,81.23
NSA_0.1_CP_7_3,HSR,CP,6,0.1,3,7,10,5.42,1.37,76.32
NSA_0.1_CP_7_3,HSR,CP,9,0.1,3,7,10,8.97,2.9,81.35
NSA_0.1_CP_7_3,HSR,CP,11,0.1,3,7,10,1.97,6.18,81.84
NSA_0.1_CP_7_3,HSR,CP,14,0.1,3,7,10,2.78,6.98,83.67
NSA_0.1_CP_8_1,HSR,CP,1,0.1,1,8,10,8.09,0.45,74.53
NSA_0.1_CP_8_1,HSR,CP,6,0.1,1,8,10,8.4,1.12,69.12
NSA_0.1_CP_8_1,HSR,CP,9,0.1,1,8,10,8.54,2.43,83.02
NSA_0.1_CP_8_1,HSR,CP,11,0.1,1,8,10,9.92,5.56,73.15
NSA_0.1_CP_8_1,HSR,CP,14,0.1,1,8,10,9.9,6.89,72.14
NSA_0.1_CP_8_2,HSR,CP,1,0.1,2,8,10,8.46,0.66,74.43
NSA_0.1_CP_8_2,HSR,CP,6,0.1,2,8,10,8.87,1.54,71.39
NSA_0.1_CP_8_2,HSR,CP,9,0.1,2,8,10,8.59,2.46,83.12
NSA_0.1_CP_8_2,HSR,CP,11,0.1,2,8,10,10.09,5.81,73.78
NSA_0.1_CP_8_2,HSR,CP,14,0.1,2,8,10,9.77,6.4,71.29
NSA_0.1_CP_8_3,HSR,CP,1,0.1,3,8,10,8.61,0.79,74.88
NSA_0.1_CP_8_3,HSR,CP,6,0.1,3,8,10,9.24,2.01,72.23
NSA_0.1_CP_8_3,HSR,CP,9,0.1,3,8,10,8.52,2.45,83.53
NSA_0.1_CP_8_3,HSR,CP,11,0.1,3,8,10,10.06,5.84,73.99
NSA_0.1_CP_8_3,HSR,CP,14,0.1,3,8,10,9.58,6.41,71.39
NSA_0.1_CP_9_1,HSR,CP,1,0.1,1,9,9,17.45,-0.12,76.5
NSA_0.1_CP_9_1,HSR,CP,6,0.1,1,9,9,5.52,3.1,79.57
NSA_0.1_CP_9_1,HSR,CP,9,0.1,1,9,9,12.26,1.97,81.16
NSA_0.1_CP_9_1,HSR,CP,11,0.1,1,9,9,4.67,8.78,77.84
NSA_0.1_CP_9_1,HSR,CP,14,0.1,1,9,9,13.21,12.98,71.66
NSA_0.1_CP_9_2,HSR,CP,1,0.1,2,9,9,17.85,-0.03,76.99
NSA_0.1_CP_9_2,HSR,CP,6,0.1,2,9,9,5.42,3.08,79.83
NSA_0.1_CP_9_2,HSR,CP,9,0.1,2,9,9,12.12,1.88,81.01
NSA_0.1_CP_9_2,HSR,CP,11,0.1,2,9,9,4.74,9.14,78.78
NSA_0.1_CP_9_2,HSR,CP,14,0.1,2,9,9,13.13,12.97,71.57
NSA_0.1_CP_9_3,HSR,CP,1,0.1,3,9,9,17.91,-0.01,77.03
NSA_0.1_CP_9_3,HSR,CP,6,0.1,3,9,9,5.53,3.08,80.05
NSA_0.1_CP_9_3,HSR,CP,9,0.1,3,9,9,12.22,1.93,81.14
NSA_0.1_CP_9_3,HSR,CP,11,0.1,3,9,9,4.72,9.21,79.13
NSA_0.1_CP_9_3,HSR,CP,14,0.1,3,9,9,13.16,13.05,71.6
NSA_0.1_CP_10_1,HSR,CP,1,0.1,1,10,11,3.84,2.29,84.59
NSA_0.1_CP_10_1,HSR,CP,6,0.1,1,10,11,7.73,1.45,79.78
NSA_0.1_CP_10_1,HSR,CP,9,0.1,1,10,11,20.1,0.72,74.83
NSA_0.1_CP_10_1,HSR,CP,11,0.1,1,10,11,7.11,3.55,83.4
NSA_0.1_CP_10_1,HSR,CP,14,0.1,1,10,11,13.33,3.55,79.48
NSA_0.1_CP_10_2,HSR,CP,1,0.1,2,10,11,3.97,2.31,83.61
NSA_0.1_CP_10_2,HSR,CP,6,0.1,2,10,11,8.01,1.22,78.78
NSA_0.1_CP_10_2,HSR,CP,9,0.1,2,10,11,20.26,0.73,74.81
NSA_0.1_CP_10_2,HSR,CP,11,0.1,2,10,11,7.05,3.52,82.62
NSA_0.1_CP_10_2,HSR,CP,14,0.1,2,10,11,13.86,3.82,79.76
NSA_0.1_CP_10_3,HSR,CP,1,0.1,3,10,11,4.27,2.38,82.47
NSA_0.1_CP_10_3,HSR,CP,6,0.1,3,10,11,8.24,1.01,77.66
NSA_0.1_CP_10_3,HSR,CP,9,0.1,3,10,11,20.33,0.78,74.92
NSA_0.1_CP_10_3,HSR,CP,11,0.1,3,10,11,7.2,3.67,82.83
NSA_0.1_CP_10_3,HSR,CP,14,0.1,3,10,11,13.64,3.69,79.83
NSA_0.1_CP_11_1,HSR,CP,1,0.1,1,11,10,9.36,1.39,81.25
NSA_0.1_CP_11_1,HSR,CP,6,0.1,1,11,10,4.57,6.3,81.62
NSA_0.1_CP_11_1,HSR,CP,9,0.1,1,11,10,7.29,5.77,82.84
NSA_0.1_CP_11_1,HSR,CP,11,0.1,1,11,10,14.26,0.76,75.85
NSA_0.1_CP_11_1,HSR,CP,14,0.1,1,11,10,8.11,3.81,77.78
NSA_0.1_CP_11_2,HSR,CP,1,0.1,2,11,10,9.38,1.29,80.72
NSA_0.1_CP_11_2,HSR,CP,6,0.1,2,11,10,4.68,6.69,81.76
NSA_0.1_CP_11_2,HSR,CP,9,0.1,2,11,10,7.16,5.72,82.68
NSA_0.1_CP_11_2,HSR,CP,11,0.1,2,11,10,13.52,0.94,75.26
NSA_0.1_CP_11_2,HSR,CP,14,0.1,2,11,10,6.77,3.94,80.14
NSA_0.1_CP_11_3,HSR,CP,1,0.1,3,11,10,10.31,1.33,80.43
NSA_0.1_CP_11_3,HSR,CP,6,0.1,3,11,10,4.95,6.92,82.09
NSA_0.1_CP_11_3,HSR,CP,9,0.1,3,11,10,7.24,5.78,82.79
NSA_0.1_CP_11_3,HSR,CP,11,0.1,3,11,10,13.4,0.98,74.96
NSA_0.1_CP_11_3,HSR,CP,14,0.1,3,11,10,6.46,4.08,81.02
NSA_0.1_CP_12_1,HSR,CP,1,0.1,1,12,8,13.51,0.22,79.22
NSA_0.1_CP_12_1,HSR,CP,6,0.1,1,12,8,20.1,0.72,74.83
NSA_0.1_CP_12_1,HSR,CP,9,0.1,1,12,8,14.75,2.46,73.78
NSA_0.1_CP_12_1,HSR,CP,11,0.1,1,12,8,3.76,9.81,79.36
NSA_0.1_CP_12_1,HSR,CP,14,0.1,1,12,8,3.83,15.85,78.18
NSA_0.1_CP_12_2,HSR,CP,1,0.1,2,12,8,12.29,0.35,77.76
NSA_0.1_CP_12_2,HSR,CP,6,0.1,2,12,8,20.26,0.73,74.81
NSA_0.1_CP_12_2,HSR,CP,9,0.1,2,12,8,14.28,2.15,72.81
NSA_0.1_CP_12_2,HSR,CP,11,0.1,2,12,8,3.7,9.87,79.34
NSA_0.1_CP_12_2,HSR,CP,14,0.1,2,12,8,3.93,16.03,78.21
NSA_0.1_CP_12_3,HSR,CP,1,0.1,3,12,8,9.82,1.13,79.11
NSA_0.1_CP_12_3,HSR,CP,6,0.1,3,12,8,20.33,0.78,74.92
NSA_0.1_CP_12_3,HSR,CP,9,0.1,3,12,8,14.4,2.28,73.31
NSA_0.1_CP_12_3,HSR,CP,11,0.1,3,12,8,3.62,9.94,79.35
NSA_0.1_CP_12_3,HSR,CP,14,0.1,3,12,8,3.83,15.99,78.28
NSA_0.3_CP_1_1,HSR,CP,1,0.3,1,1,8,7.39,1.18,79.54
NSA_0.3_CP_1_1,HSR,CP,6,0.3,1,1,8,7.85,1.94,76.65
NSA_0.3_CP_1_1,HSR,CP,9,0.3,1,1,8,12.16,1.61,81.98
NSA_0.3_CP_1_1,HSR,CP,11,0.3,1,1,8,16.03,2.74,76.99
NSA_0.3_CP_1_1,HSR,CP,14,0.3,1,1,8,9.98,4.42,81.55
NSA_0.3_CP_1_2,HSR,CP,1,0.3,2,1,8,6.68,10.21,81.88
NSA_0.3_CP_1_2,HSR,CP,6,0.3,2,1,8,8.01,2.15,76.89
NSA_0.3_CP_1_2,HSR,CP,9,0.3,2,1,8,12.23,1.64,81.78
NSA_0.3_CP_1_2,HSR,CP,11,0.3,2,1,8,15.9,2.05,73.84
NSA_0.3_CP_1_2,HSR,CP,14,0.3,2,1,8,10.02,4.42,81.18
NSA_0.3_CP_1_3,HSR,CP,1,0.3,3,1,8,6.68,1.23,82.35
NSA_0.3_CP_1_3,HSR,CP,6,0.3,3,1,8,8.06,2.19,77.17
NSA_0.3_CP_1_3,HSR,CP,9,0.3,3,1,8,12.3,1.62,81.94
NSA_0.3_CP_1_3,HSR,CP,11,0.3,3,1,8,14.68,1.55,72.53
NSA_0.3_CP_1_3,HSR,CP,14,0.3,3,1,8,9.98,4.39,81.2
NSA_0.3_CP_2_1,HSR,CP,1,0.3,1,2,10,6.36,0.63,76.45
NSA_0.3_CP_2_1,HSR,CP,6,0.3,1,2,10,3.61,0.51,77
NSA_0.3_CP_2_1,HSR,CP,9,0.3,1,2,10,12.7,1.5,81.25
NSA_0.3_CP_2_1,HSR,CP,11,0.3,1,2,10,11.23,2.24,82.34
NSA_0.3_CP_2_1,HSR,CP,14,0.3,1,2,10,13.65,4.59,78.86
NSA_0.3_CP_2_2,HSR,CP,1,0.3,2,2,10,7.81,1.29,77.81
NSA_0.3_CP_2_2,HSR,CP,6,0.3,2,2,10,3.43,0.52,76.98
NSA_0.3_CP_2_2,HSR,CP,9,0.3,2,2,10,12.86,1.59,81.58
NSA_0.3_CP_2_2,HSR,CP,11,0.3,2,2,10,11.17,2.29,82.29
NSA_0.3_CP_2_2,HSR,CP,14,0.3,2,2,10,13.85,4.71,79.02
NSA_0.3_CP_2_3,HSR,CP,1,0.3,3,2,10,8.09,0.88,78
NSA_0.3_CP_2_3,HSR,CP,6,0.3,3,2,10,3.39,0.72,77.75
NSA_0.3_CP_2_3,HSR,CP,9,0.3,3,2,10,12.89,1.64,81.66
NSA_0.3_CP_2_3,HSR,CP,11,0.3,3,2,10,11.19,2.3,82.32
NSA_0.3_CP_2_3,HSR,CP,14,0.3,3,2,10,13.82,4.69,79.17
NSA_0.3_CP_3_1,HSR,CP,1,0.3,1,3,12,14.91,-1.1,69.65
NSA_0.3_CP_3_1,HSR,CP,6,0.3,1,3,12,14.63,-0.49,74.83
NSA_0.3_CP_3_1,HSR,CP,9,0.3,1,3,12,12.28,0.91,80.2
NSA_0.3_CP_3_1,HSR,CP,11,0.3,1,3,12,11.28,1.81,79.42
NSA_0.3_CP_3_1,HSR,CP,14,0.3,1,3,12,10.32,3.1,82
NSA_0.3_CP_3_2,HSR,CP,1,0.3,2,3,12,15.05,-0.95,69.36
NSA_0.3_CP_3_2,HSR,CP,6,0.3,2,3,12,15.41,-0.43,75.88
NSA_0.3_CP_3_2,HSR,CP,9,0.3,2,3,12,11.08,0.86,80.32
NSA_0.3_CP_3_2,HSR,CP,11,0.3,2,3,12,11.22,1.93,79.64
NSA_0.3_CP_3_2,HSR,CP,14,0.3,2,3,12,10.37,3.11,81.97
NSA_0.3_CP_3_3,HSR,CP,1,0.3,3,3,12,14.74,-0.85,68.05
NSA_0.3_CP_3_3,HSR,CP,6,0.3,3,3,12,15.06,-0.28,77.49
NSA_0.3_CP_3_3,HSR,CP,9,0.3,3,3,12,10.98,0.81,80.46
NSA_0.3_CP_3_3,HSR,CP,11,0.3,3,3,12,11.04,1.96,79.75
NSA_0.3_CP_3_3,HSR,CP,14,0.3,3,3,12,10.46,3.27,82.23
NSA_0.3_CP_4_1,HSR,CP,1,0.3,1,4,9,14.47,0.59,76.19
NSA_0.3_CP_4_1,HSR,CP,6,0.3,1,4,9,4.76,1.12,78.83
NSA_0.3_CP_4_1,HSR,CP,9,0.3,1,4,9,16.3,1.56,79.96
NSA_0.3_CP_4_1,HSR,CP,11,0.3,1,4,9,12.78,6.93,75.83
NSA_0.3_CP_4_1,HSR,CP,14,0.3,1,4,9,15.44,5.9,72.41
NSA_0.3_CP_4_2,HSR,CP,1,0.3,2,4,9,13.74,0.75,75.61
NSA_0.3_CP_4_2,HSR,CP,6,0.3,2,4,9,4.36,0.9,77.27
NSA_0.3_CP_4_2,HSR,CP,9,0.3,2,4,9,16.07,1.49,79.68
NSA_0.3_CP_4_2,HSR,CP,11,0.3,2,4,9,12.63,6.83,75.63
NSA_0.3_CP_4_2,HSR,CP,14,0.3,2,4,9,15.54,5.92,72.64
NSA_0.3_CP_4_3,HSR,CP,1,0.3,3,4,9,12.42,1.3,76.9
NSA_0.3_CP_4_3,HSR,CP,6,0.3,3,4,9,4.14,1.32,79.25
NSA_0.3_CP_4_3,HSR,CP,9,0.3,3,4,9,15.99,1.47,79.73
NSA_0.3_CP_4_3,HSR,CP,11,0.3,3,4,9,12.56,6.86,75.6
NSA_0.3_CP_4_3,HSR,CP,14,0.3,3,4,9,15.62,5.95,72.68
NSA_0.3_CP_5_1,HSR,CP,1,0.3,1,5,12,13.19,0.62,78.14
NSA_0.3_CP_5_1,HSR,CP,6,0.3,1,5,12,8.76,1.62,82.58
NSA_0.3_CP_5_1,HSR,CP,9,0.3,1,5,12,15.18,0.68,78.24
NSA_0.3_CP_5_1,HSR,CP,11,0.3,1,5,12,11.96,1.43,79.42
NSA_0.3_CP_5_1,HSR,CP,14,0.3,1,5,12,8.8,2.39,82.35
NSA_0.3_CP_5_2,HSR,CP,1,0.3,2,5,12,11.9,0.8,78.7
NSA_0.3_CP_5_2,HSR,CP,6,0.3,2,5,12,8.71,1.66,82.76
NSA_0.3_CP_5_2,HSR,CP,9,0.3,2,5,12,15.46,0.86,79.17
NSA_0.3_CP_5_2,HSR,CP,11,0.3,2,5,12,11.87,1.4,79.26
NSA_0.3_CP_5_2,HSR,CP,14,0.3,2,5,12,9.79,2.35,82.2
NSA_0.3_CP_5_3,HSR,CP,1,0.3,3,5,12,12.24,0.68,76.58
NSA_0.3_CP_5_3,HSR,CP,6,0.3,3,5,12,8.96,1.9,83.51
NSA_0.3_CP_5_3,HSR,CP,9,0.3,3,5,12,15.59,0.95,79.39
NSA_0.3_CP_5_3,HSR,CP,11,0.3,3,5,12,12.06,1.47,79.41
NSA_0.3_CP_5_3,HSR,CP,14,0.3,3,5,12,8.77,2.36,82.19
NSA_0.3_CP_6_1,HSR,CP,1,0.3,1,6,10,15.49,-0.41,71.25
NSA_0.3_CP_6_1,HSR,CP,6,0.3,1,6,10,6.95,0.68,56.49
NSA_0.3_CP_6_1,HSR,CP,9,0.3,1,6,10,9.4,1.46,83.45
NSA_0.3_CP_6_1,HSR,CP,11,0.3,1,6,10,8.84,4.97,77.63
NSA_0.3_CP_6_1,HSR,CP,14,0.3,1,6,10,7.55,5.32,81.91
NSA_0.3_CP_6_2,HSR,CP,1,0.3,2,6,10,14.7,0.01,76.39
NSA_0.3_CP_6_2,HSR,CP,6,0.3,2,6,10,6.12,-0.19,57.61
NSA_0.3_CP_6_2,HSR,CP,9,0.3,2,6,10,9.71,1.54,84.05
NSA_0.3_CP_6_2,HSR,CP,11,0.3,2,6,10,8.8,4.87,77.41
NSA_0.3_CP_6_2,HSR,CP,14,0.3,2,6,10,7.63,5.43,81.73
NSA_0.3_CP_6_3,HSR,CP,1,0.3,3,6,10,14.21,0.11,77.78
NSA_0.3_CP_6_3,HSR,CP,6,0.3,3,6,10,5.8,0.49,62.15
NSA_0.3_CP_6_3,HSR,CP,9,0.3,3,6,10,9.85,1.54,84.41
NSA_0.3_CP_6_3,HSR,CP,11,0.3,3,6,10,8.67,4.89,77.34
NSA_0.3_CP_6_3,HSR,CP,14,0.3,3,6,10,7.47,5.33,81.84
NSA_0.3_CP_7_1,HSR,CP,1,0.3,1,7,9,7.29,0.42,80.75
NSA_0.3_CP_7_1,HSR,CP,6,0.3,1,7,9,7.05,1.15,77.08
NSA_0.3_CP_7_1,HSR,CP,9,0.3,1,7,9,12.54,1.57,78.45
NSA_0.3_CP_7_1,HSR,CP,11,0.3,1,7,9,6.97,4.74,83.21
NSA_0.3_CP_7_1,HSR,CP,14,0.3,1,7,9,3.13,15.51,76.19
NSA_0.3_CP_7_2,HSR,CP,1,0.3,2,7,9,7.79,0.64,81.25
NSA_0.3_CP_7_2,HSR,CP,6,0.3,2,7,9,7.04,1.24,76.96
NSA_0.3_CP_7_2,HSR,CP,9,0.3,2,7,9,12.46,1.49,78.84
NSA_0.3_CP_7_2,HSR,CP,11,0.3,2,7,9,6.85,4.78,82.9
NSA_0.3_CP_7_2,HSR,CP,14,0.3,2,7,9,3.04,15.57,75.92
NSA_0.3_CP_7_3,HSR,CP,1,0.3,3,7,9,7.82,0.8,80.72
NSA_0.3_CP_7_3,HSR,CP,6,0.3,3,7,9,7.05,1.27,77.29
NSA_0.3_CP_7_3,HSR,CP,9,0.3,3,7,9,12.79,1.63,79.26
NSA_0.3_CP_7_3,HSR,CP,11,0.3,3,7,9,6.88,4.79,82.87
NSA_0.3_CP_7_3,HSR,CP,14,0.3,3,7,9,2.98,15.84,76.36
NSA_0.3_CP_8_1,HSR,CP,1,0.3,1,8,11,9.82,-0.56,55.02
NSA_0.3_CP_8_1,HSR,CP,6,0.3,1,8,11,4.84,5.46,57.9
NSA_0.3_CP_8_1,HSR,CP,9,0.3,1,8,11,7.83,3.02,81.87
NSA_0.3_CP_8_1,HSR,CP,11,0.3,1,8,11,7.33,2.17,82.93
NSA_0.3_CP_8_1,HSR,CP,14,0.3,1,8,11,3.37,4.91,85.56
NSA_0.3_CP_8_2,HSR,CP,1,0.3,2,8,11,9.83,-0.98,48.4
NSA_0.3_CP_8_2,HSR,CP,6,0.3,2,8,11,3.74,8.21,59.73
NSA_0.3_CP_8_2,HSR,CP,9,0.3,2,8,11,7.83,3.12,81.96
NSA_0.3_CP_8_2,HSR,CP,11,0.3,2,8,11,7.33,2.19,83.08
NSA_0.3_CP_8_2,HSR,CP,14,0.3,2,8,11,3.23,4.96,85.38
NSA_0.3_CP_8_3,HSR,CP,1,0.3,3,8,11,10.14,-1.81,43.78
NSA_0.3_CP_8_3,HSR,CP,6,0.3,3,8,11,2.32,12.74,60.8
NSA_0.3_CP_8_3,HSR,CP,9,0.3,3,8,11,7.58,2.91,81.03
NSA_0.3_CP_8_3,HSR,CP,11,0.3,3,8,11,7.6,2.32,83.41
NSA_0.3_CP_8_3,HSR,CP,14,0.3,3,8,11,3.21,4.98,85.48
NSA_0.3_CP_9_1,HSR,CP,1,0.3,1,9,8,12.95,0.2,75.23
NSA_0.3_CP_9_1,HSR,CP,6,0.3,1,9,8,7.73,0.25,74.51
NSA_0.3_CP_9_1,HSR,CP,9,0.3,1,9,8,14.75,2.46,73.78
NSA_0.3_CP_9_1,HSR,CP,11,0.3,1,9,8,11.58,5.11,80.16
NSA_0.3_CP_9_1,HSR,CP,14,0.3,1,9,8,8.82,10.04,76.15
NSA_0.3_CP_9_2,HSR,CP,1,0.3,2,9,8,9.39,-0.31,65.13
NSA_0.3_CP_9_2,HSR,CP,6,0.3,2,9,8,7.83,0.44,76.79
NSA_0.3_CP_9_2,HSR,CP,9,0.3,2,9,8,14.28,2.15,72.81
NSA_0.3_CP_9_2,HSR,CP,11,0.3,2,9,8,11.49,5.17,80.21
NSA_0.3_CP_9_2,HSR,CP,14,0.3,2,9,8,8.66,10.12,76.46
